Original_Dialect,MSA_conversion
راهم حابين الشعب يزف و يقلق  و يبني ملعب,يريدون أن يثيروا قلق الشعب ويجعلوه يبني ملعبًا.
شكون قالك المدير تاع الملعب اوقيل؟ مزال يخدم ومدير الشباب بدلوه برك ، مدا بيك تتاكد قبل ماتهدر,من قال لك إن مدير الملعب ما زال يعمل؟ لقد تم تغيير مدير الشباب والرياضة فقط، كان عليك التأكد قبل أن تتحدث.
الدزاير كامل مخلية و الملاعب آخر إهتمامات الشعب,الجزائر كلها مُهمَلة، والملاعب آخر اهتمامات الشعب.
بلعاني يديرو للملاعب هكا باش يحاوزو بلماضي سياسة التهميش لازم الشعب يدخل أعداء النجاح,بلعاني، يفعلون ذلك بالملاعب حتى يبعدوا بلماضي، سياسة التهميش يجب أن تنتهي، الشعب يجب أن يتدخل، أعداء النجاح.
قاع لي شاد شي كرسي عندو ما يعوج,كل من يجلس على كرسي المسؤولية لديه ما يعيبه.
هديك ابها باينا كتبها بغداد,"من الواضح أن بغداد هو من كتب ""أبها""."
ارض للرعي ومتصلحش,أرض للرعي ولم تصلح.
حابين يخرجو الشعب للشارع بأي طريقة,يريدون إخراج الشعب إلى الشارع بأي طريقة.
بونجاح ديما مفسدها بالأخطاء الاملائية فرونسي ولا عربي,بونجاح دائمًا ما تفسدها بالأخطاء الإملائية، هل هي فرنسية أم عربية؟
بونجاح قولولو يرحم العربية شوية,بونجاح، قل لهم أن يرحموا العربية قليلًا.
نورمالمون هنا يتم اقالة وزير الشبيبة و الرياضة مع اعطاء حق تسيير الملاعب التي يلعب عليها الفريق الوطني الى الفاف,من الطبيعي أن يتم هنا إقالة وزير الشباب والرياضة، مع إعطاء حق تسيير الملاعب التي يلعب عليها الفريق الوطني للفاف.
شرف الدين عمارة هذا فيه اللوش!,شرف الدين عمارة، هذا فيه اللاش!
بوترماح معندو لا فا راس لا فا رجل,بوترماح ليس لديه رأس ولا رجل.
حطيت المنشور وراني رايح نضرب القهوة بالبغرير  في طريقكم شوفو جنسية لي رياجاو بالهاهاها على المنشور.,وضعت المنشور، وذهبت لأشرب القهوة بالبغرير، في طريقكم، شاهدوا جنسية لي رياجاو بالهاهاها على المنشور.
رحمه الله,رحمه الله.
رحمه الله و جعله من أهل الجنة,رحمه الله وجعله من أهل الجنة.
رحمه الله وأسكنه فسيح جناته,رحمه الله وأسكنه فسيح جناته.
هي الأجساد تموت و الأرواح للخالق تذهب أما الاعمال و المواقف و البطولات باقية رحم الله الامير عبد القادر و كل شهداء الجزائر رحمة واسعة و اسكنهم فسيح جناته,الأجساد تموت، والأرواح تذهب إلى الخالق، أما الأعمال والمواقف والبطولات فباقية، رحم الله الأمير عبد القادر وكل شهداء الجزائر رحمة واسعة وأسكنهم فسيح جناته.
كي تشوف لي ضحكو على الامير عبد القادر وتضرب طلة لبروفايلاتهم تعرف كيفاش فرنسا قدرت تحتلنا وتعرف علاش قعدت 132 سنة وتعرف علاش مزلنا تابعين لفرنسا,لترى كم ضحكوا على الأمير عبد القادر، واضربوا طلة على ملفاتهم الشخصية، ستعرفون كيف تمكنت فرنسا من احتلالنا، وكيف بقيت 132 عامًا، وكيف لا نزال تابعين لفرنسا.
دوك تجي الاقلية لي زايدة قبل ادم دير هاهاهاها..,دوك، اذهب إلى الأقلية التي زادت قبل آدم دير هاهاهاها.
رجل دوله,رجل دولة.
رحمة الله على مؤسس الدولة الجزائرية,رحمة الله على مؤسس الدولة الجزائرية.
رحمه الله اسكنه فسيح جناته,رحمه الله وأسكنه فسيح جناته.
الأمير المؤسس وقبل ان يشكك فيه اي قن من اقنان الارض فقد شككوا وشتموا مالك بن النبي ..وابن باديس ..ومصالي الحاج .. ونفسهم من ينتقدون الجامع الاعظم الان ...مرادهم واضح ونواياهم واضحة قاتمة كسواد قلوبهم اتجاه اي شيء جميل في هذا الوطن,الأمير المؤسس، وحتى قبل أن يشكك فيه أي شخص، شككوا في مالك بن النبي وابن باديس ومصالي الحاج، ونفسهم من ينتقدون الجامع الأعظم الآن، نواياهم واضحة مثل قتامة قلوبهم تجاه أي شيء جميل في هذا الوطن.
"قال الله تعالى في كتابه الكريم ""مِّنَ الْمُؤْمِنِينَ رِجَالٌ صَدَقُوا مَا عَاهَدُوا اللَّهَ عَلَيْهِ ۖ فَمِنْهُم مَّن قَضَىٰ نَحْبَهُ وَمِنْهُم مَّن يَنتَظِرُ ۖ وَمَا بَدَّلُوا تَبْدِيلً""","قال الله تعالى في كتابه الكريم: ""مِنَ الْمُؤْمِنِينَ رِجَالٌ صَدَقُوا مَا عَاهَدُوا اللَّهَ عَلَيْهِ ۖ فَمِنْهُم مَّن قَضَىٰ نَحْبَهُ وَمِنْهُم مَّن يَنتَظِرُ ۖ وَمَا بَدَّلُوا تَبْدِيلًا""."
رحمه الله رجل من رجال امة محمد صلى الله عليه السلام,رحمه الله، رجل من رجال أمة محمد صلى الله عليه وسلم.
لي دارو أضحكني كل مقطعين وباينين من وين,من ضحك عليكم، يا جماعة الهاهاها؟
"الأمير عبد القادر .. مؤسس الدولة الجزائرية ""الحديثة""",الأمير عبد القادر، مؤسس الدولة الجزائرية.
كي العادة العقدة مزالهي لجماعة المعطووب,كما هي العادة، العقدة مستمرة لجماعة المعطوب.
رحمه الله.,رحمه الله.
البلغار دوما ب اضحكني,البلغار دائمًا ما يضحكونني.
ديرلهم لافوطو تاع سيدهم معطوب يرضاو عليك مع العلم مجرد مغني يعني لا نضال لا شكوبي,ديرلهم لافوطو تاع سيدهم معطوب، يرضوا عليك، مع العلم أنه مجرد مغني، لا نضال ولا شكوبي.
شيشناق لي أسسها,شيشناق، الذي أسسها.
الأمير هذا بحد ذاتو تاريخو مزور,الأمير هذا تاريخه مزور.
مؤسس دولة و رجل عظيم رحمه الله واسكنه الفردوس الأعلى  اما لي راهم يضحكوا هوما اولاد الحركة لي باعوه,مؤسس دولة ورجل عظيم، رحمه الله وأسكنه الفردوس الأعلى، أما الذين يضحكون عليه، فهم أبناء الحركة الذين باعوه.
رحمة الله عليه  و الله يرحم من ضحاو على هاد البلاد..,رحمة الله عليه، والله يرحم من ضحوا على هذه البلاد.
الأقلية تضحك على أسيادها؛,الأقلية تضحك على أسيادها.
نعم هو مؤسس الدولة الجزائرية المعاصرة ولا عزاء على الحاقدين تحيا الجزائر واحدة موحدة والله يرحم الشهداء,نعم، هو مؤسس الدولة الجزائرية المعاصرة، ولا عزاء للحاقدين، تحيا الجزائر واحدة موحدة، والله يرحم الشهداء.
اللي رياجاو بالضحك يكرهون الأمير، لكنهم يحبون الbillet تع ال 1000 دينار،، اللي فيه صورة الأمير,اللي رياجاو بالضحك يكرهون الأمير، لكنهم يحبون الbillet تع ال 1000 دينار، اللي فيه صورة الأمير.
