Original_Dialect,MSA_conversion
من كثرة ما عجبوا الح علي باش نكمل التفسير,من شدة إعجابه به إستمرفي الإلحاح لأشرح له
من كثرة ما عجبوا الح علي باش نكمل التفسير,قال لي موضوعك جيد و كا الى ذلك   و غدا سأقول لك إن كنت سأقبلك أم لا
قال لي موضوعك مزيان وكل شيء وغدا نقول لك واش غنقبلك او لا,كان ذلك اليوم الأربعاء قال لي غدا أقول لك نعم أم لا و إذا كان الجواب لا لماذا
كان داك النهار الارباع قال لي غدا نقول لك اييه او لا والا كان الجواب لا علاش,إنتظرت و تفقدت بريدي الإلكتروني في الصباح و في المساء و يوم الجمعة و يوم السبت و لم أجد شيئا أرسلت له رسالة قلت له أنا أنتظر
تسنيت وشفت الايميل متاعي في الصباح والليل ونهار الجمعة ونهار السبت وما لقيت والو وارسلت له رسالة قلت له انا كنتسنى,رد عليا و قال لا لأنه ليس الوقت فهو يحضر الدوكتوراه و سيناقش و ما إلى ذلك و ليس لديه وقت
رد علي وقالي لا حيت ما عندوش الوقت هو تيوجد الدكتوراه وغدي يناقشها الخ وماعندوش وقت,أرسلت له رسالة قلت له سيدي لا أفهم لماذا أصريت و أنت تعلم أن لديك عملا و لا تستطيع
ارسلت له رسالة قلت له سيدي مافهمتش علاش اصريتي وانت عارف باللي عندك خدمة ومامساليش,من المفروض أنك تعلم منذ البداية لا تقل شيئا
من المفروض انك عارف من الاول وما تقول والو,من المفروض أنك تعلم منذ البداية لا تقل شيئا
قول ماغاديش نؤطرك مباشرة ولكن باش تقول لي عاود ومن بعد تقول لي عندي خدمة هذ الشيء كيعني باغي يشفر خدمتي,قل لن أؤطرك مباشرة،  لكن أن تقول لي أعد ثم تقول لي لدي عمل هذا يعني  انه يريد أن يسرق عملي
قلت له اذا خذيتي شيء حاجة من حوايجي على اساس انت اللي صاوبتيها مانسمحليكش حيت انا حتى للربعة وانا كنخدم عليها,قلت له لو تعتمد شيئا من أشيائي و كأنك أنت الذي أنجزته لن أسامحك لأني أنا أعمل عليها  طيلة أربع سنوات
قلت له اذا خذيتي شيء حاجة من حوايجي على اساس انت اللي صاوبتيها مانسمحليكش حيت انا حتى للربعة وانا كنخدم عليها,في الأخير إخترت مؤطرا لديها ماجيستار و أطرها السيد لعسكري
في الأخير إخترت مؤطرا عندها ماجيستار و أطرها السيد لعسكري,إخترت موضوعا آخر
إخترت موضوع آخر,لو كنت أنت مكاني مالذي كنت ستفعلينه
كون كنتي موضعي شنو كنتي غديري,أختار أي مؤطر و أي موضوع أنهي دراستي و يمكن أن تكمل ذلك المشروع الخاص بك و تعرضه في جامعة الطب
اختر اي مؤطر واي موضوع نسالي قرايتي ويمكن تكمل الشروع متاعك وتعرضه على كلية الطب,أنظري سأقول لك شيئا بلادنا لا تصلح للعمل
شوفي انقول لك شيء حاجة بلادنا ما صالحاش للخدمة,بلادنا بلاد  واسطة   انظري
شوفي بلادنا بلاد الواسطة,بلادنا بلاد  واسطة   انظري
مشيت لتما,ذهبت إلى هناك
قلت له السلام عليكم كتعرفي وجهه كيتسنى نقول ليه شكون سيفطني قلت له انا طالب تنطور برنامج لبلادي خاسني قائمة الادوية في الجزائر,قلت له السلام عليكم تعرفين من تعابير وجهه أنه ينتظر أن أقول له من الذي أرسلني قلت له أنا طالب و أنا بصدد تطوير برنامج لبلدي أحتاج قائمة الأدوية في الجزائر
قلت له السلام عليكم كتعرفي وجهه كيتسنى نقول ليه شكون سيفطني قلت له انا طالب تنطور برنامج لبلادي خاسني قائمة الادوية في الجزائر,قال لي لا، قلت له لماذا   لا؟
قال لي لا قلت ليه علاش,قال لي لا أستطيع أن أعطيك أشياء كهذه
قال لي ما نقدش نعطيك بحال هذ الشيء,قلت له سأقول لك شيئا، لو حملت حاسوبا نقالا و جبت الصيدليات هل أستطيع أن أحصل عليهم أم لا؟
قلت له انقولك حاجة اذا هزيت كمبيوترودرت به على الصيدليات واش يعطيه لي او لا,قال لي تستطيع، قلت له إذا لماذا لا تعطيني إياهم أنت إنتهى الأمر
قال لي تقدر قلت له ايوا علاش ماتعطيهومليش دبا وسالينا,رأيت بلادنا و مازال قلبي يحترق سيأتي يوم و أقاضيه
شفت بلادنا ومزال قلبي تيتحرق غايجي شيء نهار وندعيه,ذهبت إلى طبيب آخرهذا الطبيب إسمه  أو لن أقول اسمه كنت أعالج عنده الحساسية لديه إبن
مشيت عند طبيب اخر اسمه او ماغديش نقول اسميته كنت تنداوي عنده الحساسية عنده ولد,ذهبت إلى طبيب آخرهذا الطبيب إسمه  أو لن أقول اسمه كنت أعالج عنده الحساسية لديه إبن
جاءتني فكرة البرنامج من عنده,جاءتني فكرة البرنامج من عنده
هذا يوم قلت له و سولته قال لي إتصل بي عند الأمينة و قل لها أنا مول البرنامج دوزيلي الطبيب,هذا يوم قلت له و سألته قال لي إتصل بي عند الأمينة و قل لها أنا صاحب البرنامج صليني بالطبيب
هذا يوم قلت له و سولته قال لي إتصل بي عند الأمينة و قل لها أنا مول البرنامج دوزيلي الطبيب,ماذا قررت
شنو قررت,دعني منه هذا يعني أنه لا يعيرني إهتماما
خليني منه هذ الشيء تيعني ماتيهتمش بيا نهائيا,و يقول لي يجب أن تفعل هكذا و يجب أن تفعل هكذا فيما بعد لما شرحت له عملي و ماذا أريد أن أفعل فوجئ
ويقول لي خاس تدير كدا وتدير هكدا ومن بعد شرحت له خدمتي وشنو بغيت ندير وتفاجأ,قال لي سأقول لك شيئا سأحصل على عطلة نعمل معا و نتقاسم مناصفة
قال لي انقولك حاجة اناخذ العطلة ونخدم معك ونقسموا بالنص,قلت له سأقول لك شيئا أحصل على العطلة و اتصل بي ، حصل على العطلة واتصل بي، قلت له في أمان الله يا أخي  الجشع سيئ
قلت له انقول لك حاجة اناخذ عطلة وعيط علي قلت له وخا اخوي,الطبيب الثالث مختص في طب العيون ذهبت أعالج عنده قلت له يا حكيم عندي برنامج و ما إلى ذلك حدثته،  قال لي هل أنصحك؟ دع عنك هذا
الطبيب الثالث مختص في العينين مشيت نداوا عنده قلت له آلطبيب عندي برنامج الخ وهضرت معه قال لي واش نصحك خليك من هذ الشيء,الطبيب الثالث مختص في طب العيون ذهبت أعالج عنده قلت له يا حكيم عندي برنامج و ما إلى ذلك حدثته،  قال لي هل أنصحك؟ دع عنك هذا
قلت له اشنو قلتي قال لي خلي عليك هذ الشيء وفي الاخير غدي نبعد على هذ الشيء بالصح,قلت له ماذا قلت؟ قال لي دع عنك هذا و في الأخير سأدع عني هذا حقا
اش غندير به هذا ماشي بلاد تطوير كون كنتي موطعي اش غدير,ماذا سأفعل به ؟ بلدنا لا مجال فيها لتطوير البرامج؟ لو كنت أنت مكاني ماذا كنت ستفعلين
اش غندير به هذا ماشي بلاد تطوير كون كنتي موطعي اش غدير,أدع عني هذا
