Original_Dialect,MSA_conversion
والله مش طبيعي حرام الله غير تنتشر السرقه النهب خرب الامان النشور,والله، إنه أمر غير طبيعي! إنه حرام! سيؤدي ذلك إلى انتشار السرقة والنهب وتدمير الأمان.
والله مش عارفه شو بدنا نسوي نشحد مثلا,والله، لا أعرف ماذا سنفعل، هل سنشحت؟
والله نحن مو ناقصنا وجع قلب بس ضايل علينا النووي و صحه البشر مش برضو خطيه المسؤولين ? خلص ما عاد في شي فارق والله عحب,والله، نحن لا نحتاج إلى المزيد من ألم القلب. كل ما تبقى لنا هو الأسلحة النووية وصحة البشر. أليس هذا خطأ أيضًا؟ لقد انتهى الأمر، لم يعد هناك أي فرق. يا الله، إنه أمر محير!
والله نفسى بس الواحد بيجى عليه فترات ينسى يعمل ايه بجد,والله، أنا فقط أريد أن يكون لدي فترات من الوقت لأتذكر ما يجب علي فعله حقًا.
والله نوفي صح لسانك,والله، أنت محق يا نوفي.
والله هبل في هبل,والله، إنه هراء في هراء.
والله هذا الى حصل معانا ومع ناس كثيره بدل حب الحرام بحب الحلال يبدل الله كيانك,والله، هذا ما حدث معنا ومع الكثير من الناس. بدلاً من حب الحرام، أحب الحلال، وسيغير الله حالتك.
والمصحف عاهات,أقسم بالمصحف، إنهم معاقون.
هات ناس تفهم والمثل بحكي اسال مجرب ولا تسال خبيير,أحضر أشخاصًا يفهمون، والمثل يقول: اسأل مجرب ولا تسأل خبير.
هاد برنامج وسوبر ستار بنامج شوف البريطان شو بعملو فعلن سوبر الهبل,هذا البرنامج وسوبر ستار، انظروا إلى ما يفعله البريطانيون، إنها حقًا سوبر الهبل.
هاد كلو كزب ياهبله والله,هذا كله كذب، يا حمقاء، والله.
هادي الاخوه الصادقه,هذه هي الأخوة الصادقة.
هاض بعرفو بس مقرف,هذا الشخص مقزز، لكنني أعرفه.
هاض بني ادم حقير,هذا الشخص حقير.
هاكدا هو دين المحبه الصحيح بس للاسف الكثيرين يتبنوه حسب ما يشتهون,هكذا هو دين المحبة الصحيح، لكن للأسف، الكثيرون يتبنونه حسب أهوائهم.
هالانسان مجنون لابس بدله رياضه وجاي يغني حتى لو صوتك زين اللبس عدل,هذا الإنسان مجنون! إنه يرتدي بدلة رياضية ويأتي ليغني. حتى لو كان صوتك جميل، ارتدي ملابس لائقة.
هاي اخلاق خليلنا الحبيب,هذه هي أخلاق خليلنا الحبيب.
هاي نتيجه انه ينحط انسان في موقع مسؤوليه,هذه هي نتيجة وضع شخص ما في موقع مسؤولية.
مهو اصلا زي مشروع الباص السريع يلي استملكو عشانه شارع المحطه كامل ليسه بنسمع عنو ما شفنا,ألم يكن مشروع الباص السريع الذي استولى على شارع المحطة بالكامل بسبب هذا الشخص؟ ما زلنا نسمع عنه ولم نر أي شيء.
مهيه خربانه ان شاء الله يعملو مفاعل قرد بطلت تفرق,الأمور كلها خربانة، إن شاء الله يعملون مفاعل قرد، لم يعد هناك فرق.
موضوع اكتر من رائع,موضوع رائع جدًا!
مؤامره معروفه ضد الشرفاء في هذا البلد,مؤامرة معروفة ضد الشرفاء في هذا البلد.
مياعه وسئاله من عدوله والي معو,مياعة وسخافة من عدولة ومن معه.
مين اللي ضاحك عليهم وقايل ان اصواتهم حلوه,من الذي ضحك عليهم وقال لهم أن أصواتهم جميلة؟
مين بشار العاهه هاد الي بهدد اي عند الجد والله للنساء والبنات تتطلعن قبل الرجال في هالحاله ونلعن ابو الساعه اللي طلعت بشار وغيره شو هالحكي الاردن قوي بجيشه وقائده فعلا هززلت قال سوريا قال ولا النعامه او رقبه عاليه بدهها قص,من هو بشار العاهة هذا الذي يهدد؟ عندما يأتي الجد، أقسم بالله أن النساء والفتيات سينظرن إليه قبل الرجال في هذه الحالة، ولعن الله الساعة التي أتت ببشار وغيره. ماذا يقول هذا الأحمق؟ الأردن قوي بجيشه وقائده. لقد هزلت! يقول سوريا؟ أو النعامة أو الرقبة الطويلة التي تحتاج إلى القص.
مين معو دوا للصراصير جد لازمهم رش مبيد حشري للقضاء على هيك حالات متخلفه,من معه دواء للصراصير؟ هؤلاء الصراصير بحاجة إلى رش مبيد حشري للتخلص من هذه الحالات المتخلفة.
مين هاي الي بصوره وئدامها كورس,من هذه التي في الصورة وأمامها كورس؟
مالكيش حظ فـي اصحابك ولا اهلك,ليس لديك حظ مع أصدقائك أو عائلتك.
مالكيش ف الطيب نصيب,ليس لك نصيب في الطيبة.
مايستحون,إنهم لا يستحون.
مبارك الفوز,مبروك الفوز.
مبرد وجوهكم,لقد بردتم وجوهكم.
مت عليهم حيطه هالانذال اصحاب الاجندات الخاصه الخارجيه العميله,لقد ماتوا عليهم، هؤلاء الحمقى أصحاب الأجندات الخاصة الخارجية العميلة.
للي مفكرين المفاعل راح يطورهم المفاعل راح يدمر الاردن المنطقه اللي حولها لان الفساد الموجود بالاردن مش موجود بدوله اخرى هذا يعني ان الفاسدين رايحين يسمسروا يلهفوا لما يوصلوا اشكل مفاعل للاردن ناسين ان المفاعل يحتاج الى بحر ماء للتبريد نحن لانملك ماء للشرب ناسين ان التطور يكون بمشاركه الجميع ليس بقرار فردي ناسين ان الذي اقر المفاعل هو المحتكر الاول هيئه الطاقه ان شاغرها بقي معلق اثناء فتره تسلم طوقان وزاره التربيه والتعليم لدول المتقدمه بدات تبحث عن بدائل للمفاعلات نحن بنشتري الخربان منهم مشان التقدم بلدنا بفضل الله لديها طاقه الرياح طاقه الشمس لماذا لا يتم استغلالها بدل المفاعل النووي طالما اكلنا معظمه فاسد غير صالح بسبب الجشع الطمع الفساد,أولئك الذين يعتقدون أن المفاعل النووي سيطور الأردن، في الواقع، سيؤدي إلى تدمير الأردن والمنطقة المحيطة به بسبب الفساد الموجود في الأردن والذي لا يوجد في أي دولة أخرى. وهذا يعني أن الفاسدين سيتاجرون ويحصلون على أموال غير مشروعة أثناء عملية الحصول على المفاعل. لقد نسوا أن المفاعل يحتاج إلى مياه البحر للتبريد، ونحن لا نملك مياه كافية للشرب. لقد نسوا أن التطور يكون بمشاركة الجميع، وليس بقرار فردي. لقد نسوا أن الشخص الذي وافق على المفاعل هو المحتكر الأول، وهو رئيس هيئة الطاقة، والذي ظل منصبه معلقًا أثناء فترة تولي طوقان وزارة التربية والتعليم. الدول المتقدمة بدأت في البحث عن بدائل للمفاعلات النووية، بينما نحن نشتري المفاعلات الخربة منهم من أجل التقدم. بفضل الله، لدى الأردن طاقة الرياح والطاقة الشمسية، فلماذا لا نستغلها بدلًا من المفاعل النووي؟ طالما أن معظم طعامنا فاسد وغير صالح بسبب الجشع والطمع والفساد.
