Original_Dialect,MSA_conversion
حاولي تقعدي معه وتدردشي بكل شي زاعجك منه وهوا نفس الشي يطلع كل شي بقلبه الك واحكيله نبدا صفحه جديده من الليله وحسيه انه هوا كل حياتك وكمان حاولي تتقربي من حماتك مش ضروري تحبيها بس بضل امه اضحكي عليه بكلمتين واحكيلو والله زمان عن امك و رني متلا يوم جمعه من الصبح ع حماتك واحكيلها عازمه حالي انا وجوزي ع الغدا عندكم وبتروحي بدري وساعديها واضحكي عليها بكلمتين واعملي عندها شي حلو تحايلي عليها وع زوجك وصدقيني ازا حماتك حبت تصرفاتك جوزك حيصير متل الخاتم باصبعك وما تردي ع اللي بتحكيلك تطلقي اوعي الطلاق مش حل وبالذات مشاكلك تقريبا عامه وكل صبيه بتعاني منها باول زواجها يعني تشاطري واقنعي زوجك فيكي وببيتك الله يهديكو ويصلح حالكو وحالنا,حاولي أن تجلسي معه وتتحدثي عن كل ما يزعجك منه، وهو أيضًا يجب أن يخرج كل ما في قلبه. أخبريه أننا سنبدأ صفحة جديدة من الليلة، ودعيه يشعر أنه حياتك كلها، وحاولي أن تتقربي من حماتك، ليس من الضروري أن تحبيها، لكنها في النهاية أم زوجك، اضحكي معه بكلمتين، وقولي له إنك اشتقت لأمك، اتصلي بها في يوم الجمعة صباحًا، وقولي لها إني عازمة نفسي أنا وزوجي على الغداء عندكم، واذهبي مبكرًا وساعديها، واضحكي معها، واصنعي شيئًا لطيفًا، وتوددي إليها وإلى زوجك، وصدقيني، إذا أحبتك حماتك، سيصبح زوجك مثل الخاتم في إصبعك. لا تستمعي لمن يقولون لكِ طلقِي، الطلاق ليس حلًا، خاصة وأن مشاكلكم عامة، وكل فتاة تعاني منها في بداية زواجها، تشاطري، وأقنعي زوجك بك وببيتك، اللهم اهدهم واصلح حالكم وحالنا.
ياعينى عشان يأكل تخرب اخلاقه ويفسد,يا للعجب، هل يعقل أن يفسد الإنسان أخلاقه فقط من أجل الطعام؟
هه كلنا هيك صرنا,هه، لقد أصبحنا جميعًا على هذا الحال.
قال بتترك شغلها عشان واحد تافه اصلا وعينه فارغه,تُرى هل ستترك وظيفتها من أجل شخص تافه أساسًا وعيونه لا تشبع؟
ما الوحده تربي اولادها عالترتيب والنظافه بما انه كب وقتها لاولادها,ينبغي على الأم أن تربي أبناءها على النظام والنظافة بما أنها تخصص وقتها لهم.
ايش هادا في اشي مش فاهمه خوفت عالريحه,ما هذا؟ هناك شيء غير مفهوم، أشعر بالقلق بشأن الرائحة.
انتي هبله انك طلعتي من بيتك اصلا وهيك الفرصه والمجال اله اكبر انه يخونك المفروض ضليتي ونستيه حاله ونستيه البنت وكل الرجال بتغلط مش انبياء وماعندك دليل انسي الموضوع وفكري بطريقه نرجعي لجوزك,أنتِ مخطئة تمامًا بترككِ لبيتكِ، فهكذا تعطيه الفرصة الأكبر للخيانة. كان عليكِ أن تبقي وتتجاهليه، الرجال جميعهم يخطئون، فهم ليسوا أنبياء، ولا تملكين دليلاً قاطعًا، انسِ الموضوع وفكري بطريقة تعيدكِ لزوجكِ.
بس قلي هو في غيرك نجم كوميدي بفلسطين اصلا,لكن أخبرني، هل هناك أحد آخر مثلك نجم كوميدي في فلسطين؟
بحكي عن اساس الكلمه من وين اخترعوها,أتحدث عن أصل الكلمة ومن أين جاءت.
هه لا يا راجل,هه، لا يا رجل.
هم اكثر الناس خدشا للحياء وضياعا للشباب وضياعا للدين والوطن فليختفو هم لان مناصرتهم اعتبرها خادشه للقيم والدين والحياء الاولي ان يتقوا الله في شعبهم وانفسهم,هم أكثر الناس جرأةً على الحياء وفسادًا للشباب والدين والوطن، فليختفوا، لأن مناصرتهم تعتبر خدشًا للقيم والدين والحياء. الأولى بهم أن يتقوا الله في شعبهم وأنفسهم.
اي والله حياه عدم,نعم، والله إن الحياة صعبة بلا قيمة.
يحق لهم ما لا يحق لغيرهم,يبدو أن لهم حقوقًا لا يملكها الآخرون.
انه وان كان شخص كويس لكن ميال ما احترم زوجته وما كان وفي بشكل كافي والدنيا دواره,حتى وإن كان شخصًا جيدًا، إلا أنه مائل ولم يحترم زوجته بما يكفي، والدنيا دوّارة.
الهرج وهو القتل يكثر ولا يعرف لما قتل المقتول ولما قتل القاتل والله اعلم,الهرج يعني القتل، حيث يكثر ولا يُعرف لماذا قُتل المقتول ولماذا قتل القاتل، والله أعلم.
دقي التوم ناعم واعصري ليمونه وحطي على الثعلبه,اطحني الثوم ناعمًا، واضيفي إليه عصير الليمون وضعيه على الثعلبة.
حمايه وحده مش قاعده انو كل الحموات هيك,الحماية شخصية واحدة، وليس بالضرورة أن تكون كل الحموات كذلك.
عنجد انا كمان هيك حسيت يعني شو هالمشكله العويصه الي مش منيماها الليل يارب تثبت علينا العقل يعني خلصت كل مشاكلنا في الدنيا بس ضل نقلق عشان استاز خجلان مني,حقًا شعرتُ بذلك أيضًا، فما هذه المشكلة الكبيرة التي تمنع النوم؟ يا رب ثبت عقولنا، هل انتهت كل مشاكل الدنيا ولم يبقَ سوى القلق بشأن أستاذ يشعر بالخجل مني؟
انا بقول الدهب بينباع لاشى مهم زى انك تشترى بيت او ارض او لا سمح الله علاج لمرض بس اما بهنسه واشترى اشى مش مصيرى ما باييد يضل للزمن احسن,أرى أن الذهب يُباع فقط لأشياء هامة، مثل شراء بيت أو أرض أو للعلاج من مرض لا قدر الله، لكن لشراء أشياء غير مصيرية لا أؤيد بيعه. فليُحتفظ به للزمن فهو أفضل.
لو سمحت بدون ذكر اسمى,لو سمحتِ، بدون ذكر اسمي.
المحبه من الله اعملى اللى عليكى فقط,المحبة من الله، قومي بما عليكِ فقط.
توسانا مايلد اعطيتو لبنتى كان عندها بلغم وكحه بعمر سنه والحمدلله كتير تحسنت عليه بس انتى انتبهى للجرعه والتزمى بتعاليم الدكتور ماعليكم شر ان شاء الله,"أعطيت ابنتي ""توسانا مايلد"" عندما كانت تعاني من البلغم والسعال بعمر سنة، والحمد لله تحسنت عليه كثيرًا، لكن عليكِ الانتباه للجرعة والالتزام بتعليمات الطبيب."
و خليكي بالتعليقات اللي جايه تهدي النفوس سلبيه وقطع للأواصر الاجتماعيه نظام تفويع وخربان ديار,حاولي أن تكوني هادئة في التعليقات القادمة، فالسلبية وقطع الأواصر الاجتماعية ليسا الحل.
شو هالحمايه مافي مراعاه لمشاعر كنتها هاي امها الي ماتت مش صوص كل اشي اله اصول حتى التمر والقهوه بدعه بالعزا فكيف المعجنات والعزا ثلاث ايام وخلص الله يهدي يارب,ما هذه الحماية التي لا تراعي مشاعر كنتها؟ هذه أمها التي ماتت وليست مجرد صوص! لكل شيء أصول، حتى التمر والقهوة قد تكون بدعة في العزاء، فما بالك بالمعجنات؟ والعزاء يستمر ثلاثة أيام فقط وينتهي. الله يهدي الجميع.
حبات زي الى بتجيبيهم لبنتك لما تقعد تعيط شبسي ومصاص وجاي وهيك,اشتري بعض الحلويات الصغيرة لابنتكِ مثل التي تشترينها عندما تبكي: شبس، مصاص، وما شابه.
لاحول ولا قوه الا بالله,لا حول ولا قوة إلا بالله.
غير تدعيلي مجربه واي ريحه بالتم بتروح كمان,ادعي لي، فقد جربت، وأي رائحة في الفم ستختفي.
ربنا يجعله في ميزان حسناتكم,جعله الله في ميزان حسناتكم.
الله يحننهم عليكي يا رب,الله يحننهم عليكِ يا رب.
هه اي والله صحيح,هه، نعم، هذا صحيح.
ما تعمل اشي ولا بننصحها باشي,لا تقومي بأي شيء، ولا ننصحها بأي شيء.
اما الارمله مسكينه الله يعينها الله يصبرها لانو الأمر مش بايدها من الله اجت,أما الأرملة، فهي مسكينة، الله يعينها ويصبرها، فالأمر ليس بيدها، وإنما هو من الله.
