Original_Dialect,MSA_conversion
يعنى لو إدوكى إسأل_لى سمحت عمل ده اللى,يعني إذا أعطوك، اسألي، سمحت، ماذا فعلت هذا، الذي.
طيب,حسنًا.
فقلت_له انا صراحة مستنياه يعنى,لقد أخبرته بصراحة أنني أنتظر.
هنا يوفقك,وفقك الله.
يا رب ان_شاء_الله الواحد يعنى عايز يا يشتغل بقى شوية و كده يعنى قربتوا خلص خلص يعنى كتبتى تقريبا كل حاجة لسه آخر يعنى عارفة,يا رب، إن شاء الله، يريد المرء أن يعمل الآن، ويعني، قليلًا، لقد اقتربنا من الانتهاء، يعني، لقد كتبتِ تقريبًا كل شيء، ما تبقى هو.
يا رقاصة كده فيه متهتت حتة فى الدكتوراه,يا راقصة، هناك جزء مفقود في الدكتوراه.
ما_هو مفيش ما مش حيدونى فلوس,ما هو، لا يوجد مال.
يا,يا.
يعنى انا بالعافية التحاليل تعال بتاع القسم إن هو إدينى انا يخلينا درس كورس فى الشتا عشان يدينى تمن ال يعنى دى الكلام,أعني أنني أجريت التحاليل بإرادتي، وأخذت من قسمه، وأعطاني 800 جنيه، يعني أنني سأدفع ثمن الدورة في الشتاء حتى يعطيني، ثمن، يعني هذا هو الكلام.
عليه سيدى خدت الدكتوراه زى ورق على طول,لقد حصلت على الدكتوراه مثل الورق مباشرة.
مهابة خدت بقى مش عارفة ايه بتاع ال مناورة اذا عارفة هنا الاقليات عشان اقلية يعنى مش امريكية,لقد حصلت على، لا أعرف ماذا، منحة الأقليات، إذا كنت تعرفين، هنا، الأقليات، لأنني أقلية، لست أمريكية.
ما مش عارفة خدت بتاعة فلوس من الحكومة,لا أعرف، لقد حصلت على، أموال من الحكومة.
احنا يوفقك يعنى,وفقك الله، يعني.
ما انا ململة من مش امريكية,أنا مللت من أن أكون غير أمريكية.
مدحت,مدحت.
يعنى يوم ما ما صنة فمليش الحاجات دى و بعدين خدت مرة عم قدمت على انا يعنى تعمل المشروع حلوة قوى تعمل فلوس بس طبعا دوشة قاعدة تعمل مش ولا حنشتغل فيه ده,يعني في اليوم الذي لا يكون لدي فيه هذه الأشياء، وبعد ذلك، حصلت على منحة عندما قدمت، أنا يعني أنني أقدم مشروعًا جيدًا جدًا، ويمكنني أن أكسب المال، لكن بالطبع، هناك الكثير من الضوضاء، وأنا جالسة، ولا أعمل فيه، ولا حتى نعمل فيه.
كانت لما خدت فلوس يعنى تمويل نوم طبعا ده دفعت لنفسها منه و كده لا يعنى مش سهلة يعنى,عندما حصلت على المال، يعني التمويل، بالطبع، دفعت لنفسها منه، وهكذا، لا، ليس من السهل أن يعني.
و بعدين علشان أشتغل و أدرس عشان أدفع عمان من شغل يعنى إن تمن ال بتاع مش حنجيب بقى كمان عنها جبلة وديناه الحضانات و كده,ثم حتى أتمكن من العمل والدراسة لدفع عمان من العمل، يعني أنني سأدفع ثمن، ما يعنيه، من العمل، ولا حتى نأتي بها، ونضعها في الحضانات، وهكذا.
فلوسها تروح بقى هنا ولا ايه يعنى الشغل مش شغلانة بقى لازم تكون يعنى تدفعى جامد قوى عشان أعرف أدرس جمبها ولا يهمك تشتغل قادر فلا ولا,هل ستذهب أموالها هنا أم ماذا؟ يعني أن العمل ليس وظيفة، يجب أن تدفعي الكثير من المال حتى أتمكن من الدراسة بجانبها، ولا يهمك، يمكنك العمل، يمكنك ذلك، لا.
عارف كده يا مدحت كده ان_شاء_الله,أعرف ذلك، يا مدحت، إن شاء الله.
ولا صاحى ماما هبة ساعة يعنى,أو هل أنت مستيقظ، ماما هبة، منذ ساعة.
ليه كده يا بت كسلانة,لماذا أنت كسول هكذا، يا فتاة؟
لا والله انا يعنى السقف ده هو معندكيش فكرة بقى,لا، والله، أنا، هذا السقف، لا تعرفين ماذا يعني ذلك.
أصل يعنى انا مسافر شفتها سنة بعتت بتاعة و و عملت ايه كتير سياحة يعنى,أصل، أنا مسافر، رأيتها منذ عام، أرسلت لها، و، وفعلت الكثير من السياحة، يعني.
بقى قالها_لك انا ممكن,لقد أخبرتني بذلك.
ربنا ان_شاء_الله,ربنا إن شاء الله.
يعنى انا ممكن بس مش حيدونى فلوس انا قلت_له,يعني أنني أستطيع، لكنهم لن يعطوني المال، لقد أخبرته.
لا يمكن تيجى_لك منحة من ناحية عليها,لا يمكن أن تحصلي على منحة من هذا الجانب.
والله اهو طول ما هم حيدونى فلوس,والله، طالما أنهم سيعطوني المال.
انا تحت امرهم,أنا تحت أمرهم.
حا والله لكن لو يقول_لى ندفع إنت المصاريف مش دفع,حسنًا، لكن إذا قالوا لي ادفع الرسوم، فلن أدفع.
لإن غالية جدا يعنى و بعدين يعنى العيال برضه محتاجين_لى,لأنها باهظة الثمن، يعني، وبعد ذلك، يعني أن الأطفال بحاجة إلي.
يعنى والله فى الصيف ده العيال اتظلمت معايا,يعني، والله، في هذا الصيف، تعرض الأطفال للظلم معي.
طبعا,بالطبع.
طبعا,بالطبع.
ف قاعدة و كده و بياتة طلع مفيش صحة يعنى كل يوم أصغر مبانامش و بتاع تعبت احمد يقول_لى شتلة يا مشمش حتموتى أفتح,لذا، أنا جالسة، وهكذا، وأنا نائمة، لم يكن هناك صحة، يعني، كل يوم أنام أقل، وهكذا، تعبت، قال لي أحمد: يا شجرة، ستموتين، افتحي.
احنا,نحن.
ف يعنى انا من بس لا بس قوى يعنى دلوقتى لما الواحد ده,لذا، أنا، منذ، لكن ليس كثيرًا، يعني.
هو بقى سنتين تلاتة ارفقت يعنى ساكت فعلا,لقد صمت بالفعل لمدة عامين أو ثلاثة أعوام.
ألتقط إنت تبقى أشتغل يعنى ان_شاء_الله احمد قدم استقالة هناك فى مصر,لقد بدأت العمل، يعني، إن شاء الله.
ايه,ماذا؟
هم خلاص ما هم قالوا_له يا ترجع تترفد و بتاع,لقد انتهوا، يا إما أن تعود أو تُفصل.
فقدم خرقان و طول ما هو معلقة مش بى مش قادر يروح مصر و كانت جاية_له نروح مصر الشهر اللى فات,لذا قدم استقالته، وطالما أن ورقه معلق، لا، لا يستطيع الذهاب إلى مصر، وكانت ستأتي معه إلى مصر في الشهر الماضي.
فكرة انا عايزه يروح و مقدرش لما طول ما هو يعنى ما ورق يعنى فى مصر كده مش يعرف يخرج,أردت أن يذهب، ولم أتمكن، طالما أن ورقه في مصر، لا يعرف كيف يخرج.
ايه,ماذا؟
ممكن يعنى,ربما.
فمقدرش يروح فس يكرم بقى طبعا يعنى عايزه بقى يشتغلوا كده يعنى ده شغل بقى كان مفروض يروح شغله كده فقال_لى طب و بعدين مصطفى قال طب استطيب عشان موقف اتصفى,لذا لم يتمكن من الذهاب، لذا كرمه، بالطبع، يعني أنه يريد الآن أن يعملوا، يعني أن هذه وظيفة، كان من المفترض أن يذهب إلى وظيفته، لذا قال لي: حسنًا، ثم قال مصطفى: حسنًا، استسلم، بسبب الموقف الذي تم تسويته.
فاستقال بقى فطالبين إنه طبعا فى مصر بقى كل الفلوس اللى اتدهن و,لذا استقال، لذا فهم يطلبون منه، بالطبع، في مصر، كل الأموال التي تم دهنها.
مش عارفة بقى نعمل ايه فى ال اجيبها اشتريناها دى لو حد عايزها بقى بيعيها_له يا ماما ف ان_شاء_الله بالتمن اشتريناه بيه ماعرفش كان ايه,لا أعرف ماذا نفعل في، لقد اشتريناها، إذا أرادها أحد، فليبعها له، يا ماما، إن شاء الله، بالسعر الذي اشتريناه به، لا أعرف ماذا كان.
الصاغة قوى,الصاغة أقوياء.
علشان يعنى عايز بقى دلوقتى نلم الفلوس لو عايزين مش عارفة كام كتير يعنى,لأننا نريد الآن أن نجمع المال إذا أردنا، لا أعرف، الكثير، يعني.
و و هنا لما كنا فى زمان لما كنا اول ما جينا,وهنا عندما كنا في الماضي، عندما أتينا للتو.
و مكانوش الجامعة لسه بيدفعوا_لنا ال اللى شنط بتاع صحة التأمين الصحى كان المكتب الثقافى دفع علينا مستحى,وكان مكتب الجامعة الثقافي يدفع لنا التأمين الصحي، لم يكن المكتب الثقافي يدفع لنا.
